Process name: p241
Process ID: 241
Logs:

(06/27/2025 12:20:12AM) Core:0 "DECLARE var0 = 14"
(06/27/2025 12:20:13AM) Core:0 "DECLARE var1 = 5"
(06/27/2025 12:20:13AM) Core:0 "DECLARE var2 = 63"
(06/27/2025 12:20:55AM) Core:2 "DECLARE var3 = 34"
(06/27/2025 12:20:55AM) Core:2 "DECLARE var4 = 67"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 1"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 2"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 3"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 1"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 2"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 3"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 1"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 2"
(06/27/2025 12:20:55AM) Core:2 "Loop iteration 3"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 1"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 2"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 3"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 1"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 2"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 3"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 1"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 2"
(06/27/2025 12:21:42AM) Core:3 "Loop iteration 3"
(06/27/2025 12:21:43AM) Core:3 "DECLARE var7 = 87"
(06/27/2025 12:21:43AM) Core:3 "DECLARE var8 = 61"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 1"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 2"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 3"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 1"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 2"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 3"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 1"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 2"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 3"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 1"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 2"
(06/27/2025 12:22:37AM) Core:0 "Loop iteration 3"
(06/27/2025 12:22:37AM) Core:0 "Hello from p241 [11]"
